,mean_mfcc_0,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,std_mfcc_0,std_mfcc_1,std_mfcc_2,std_mfcc_3,std_mfcc_4,std_mfcc_5,std_mfcc_6,std_mfcc_7,std_mfcc_8,std_mfcc_9,std_mfcc_10,std_mfcc_11,std_mfcc_12,std_mfccs_delta_0,std_mfccs_delta_1,std_mfccs_delta_2,std_mfccs_delta_3,std_mfccs_delta_4,std_mfccs_delta_5,std_mfccs_delta_6,std_mfccs_delta_7,std_mfccs_delta_8,std_mfccs_delta_9,std_mfccs_delta_10,std_mfccs_delta_11,std_mfccs_delta_12,std_mfccs_delta2_0,std_mfccs_delta2_1,std_mfccs_delta2_2,std_mfccs_delta2_3,std_mfccs_delta2_4,std_mfccs_delta2_5,std_mfccs_delta2_6,std_mfccs_delta2_7,std_mfccs_delta2_8,std_mfccs_delta2_9,std_mfccs_delta2_10,std_mfccs_delta2_11,std_mfccs_delta2_12
2514_149482_000004_000005.wav,-310.93018,107.37693,-4.5037537,47.580357,26.176605,14.54088,2.55922,-1.9381421,-6.9889054,-8.584193,2.2651887,-3.8223543,-9.014153,90.14293,61.117,32.231934,25.679674,27.880306,17.373093,14.368464,18.626701,14.421844,16.098482,12.994998,14.008864,9.164154,15.81474,13.063758,6.3299937,4.5260053,5.1230245,3.2827704,2.7119555,3.4843824,2.614858,3.2773297,2.5255299,2.6563034,1.7414246,9.393577,8.456755,4.1121626,2.5999765,2.9546216,2.0542471,1.7675704,2.2887352,1.6198108,2.1550012,1.5657569,1.6153911,1.208098
2518_154825_000003_000001.wav,-298.8329,64.46794,17.079885,29.501848,22.023323,19.644848,-7.9652863,3.3365047,-12.146426,-4.086792,-18.625559,0.17817138,-12.878368,90.76118,71.41894,28.653223,26.591953,21.740797,18.579096,16.622038,10.233914,14.984185,8.786195,13.718128,9.118506,8.557884,14.771297,16.05515,4.5985246,4.5576415,4.722518,3.7151608,2.4837663,2.0433774,3.4378479,1.6358179,2.2332942,1.8193071,1.9625976,8.378404,8.609223,2.7457883,2.897071,3.0897176,2.0963104,1.1951808,1.6024041,2.1510596,0.95278156,1.6905012,0.84859705,0.8548186
2518_154825_000003_000002.wav,-301.04874,118.181244,6.4644,13.0240965,9.491511,17.609324,-3.9938264,6.84934,-11.335315,-7.5612946,-1.2285792,7.421525,-5.9747396,104.24766,52.254513,27.319273,25.103243,17.81563,10.5696945,12.51983,9.872984,14.99698,10.560887,13.696449,8.103296,10.054573,14.718413,12.562914,5.5373526,5.6876445,3.279928,2.0711918,2.6173518,1.8878088,2.6723378,2.260367,2.7887573,1.5072229,1.9712721,8.359243,9.276157,4.3303437,3.115212,2.0244427,1.4096918,1.7303964,1.5349131,1.9314601,1.5827854,1.742425,0.96324027,0.9754166
2518_154825_000004_000001.wav,-335.08508,113.24664,29.283495,20.951353,15.887207,16.176455,-2.7694628,8.505554,-14.132957,-5.648831,-14.3401165,0.19437769,-9.348119,96.529335,44.85518,24.536865,28.373322,17.662786,20.766584,16.006918,18.801369,13.074628,10.83214,10.998793,8.258186,9.321016,18.345098,9.558751,3.3627818,4.8772607,3.5996659,4.8971977,3.304016,3.4870052,2.7028363,2.2826705,2.0069695,1.7789711,2.073153,12.397767,5.0508165,2.794658,3.4580443,2.6984897,2.8695884,2.4923887,2.1339438,1.9832578,1.8779348,1.4284929,1.0065626,1.0754478
254_12312_000001_000000.wav,-343.85846,102.464165,27.70676,41.711246,6.1974764,9.762728,3.4578118,-7.9873915,-34.115036,-1.3516294,-15.170714,-5.653291,-9.127186,105.95826,38.760307,29.13885,26.607605,21.232874,19.533781,11.669996,14.675479,20.921566,8.899922,9.640075,11.445074,8.050507,15.391639,6.9240685,5.7139053,6.2251244,3.3699107,3.52705,2.210597,3.121812,3.3794365,1.4659525,1.2805213,2.6449296,1.5825657,8.940198,7.13541,3.366521,2.9752574,2.2191186,2.6718514,1.4641737,2.2738676,1.9655036,1.2578298,1.3998581,1.4234791,1.1999443
254_12312_000003_000000.wav,-316.81314,65.18416,11.414858,45.918095,9.441457,9.120185,0.98128027,-12.590913,-27.75488,-0.5345236,-17.335197,-6.157086,-6.0485406,125.62332,61.052876,29.696785,27.24926,25.445417,23.10131,13.832145,15.837192,18.904243,10.598736,14.990662,10.523829,9.327113,19.515453,11.633196,6.227643,4.42261,4.585684,4.391931,2.7441013,3.1647997,2.8243885,2.0309565,2.7022448,1.9135745,1.6830609,10.885569,6.8197165,3.835002,2.6068814,2.5183854,2.7007089,1.6500701,2.068646,1.7296159,1.27232,1.6265202,1.229624,1.0621768
254_12312_000004_000000.wav,-316.85602,58.021275,13.829147,48.785023,13.62626,10.671793,-1.0399921,-5.346539,-27.375614,0.02623291,-18.357687,-5.029721,-11.848444,126.611404,62.14914,30.265528,27.71368,24.959461,21.197483,13.535081,15.128185,16.10439,10.275986,14.647483,9.582759,9.966557,19.608553,13.348179,6.6378984,4.590872,5.067623,4.247851,2.7878757,3.0193632,2.3951411,1.9814686,2.209731,1.7801294,1.7924007,12.135809,8.274721,4.2432885,2.392199,2.9181352,2.6979198,1.7029903,2.0148256,1.662519,1.3503485,1.4056108,1.142532,1.2085335
26_495_000004_000000.wav,-287.41907,95.886215,-5.429578,37.53647,-8.183819,3.2082212,-9.568173,33.45106,-21.62044,5.7967553,2.290881,10.46136,-3.8029597,135.382,53.013905,31.05639,26.08365,27.529793,26.2465,17.28343,12.553906,17.899319,11.711613,12.460713,11.711368,11.053257,24.810995,11.136966,6.129324,5.3114877,5.9309072,5.4968724,3.6975446,2.2820241,3.5075676,2.669917,2.4230635,2.1356816,2.3201542,14.257644,6.3504586,3.5212786,2.8090224,3.2238955,3.0291896,2.3738787,1.4299647,1.9674842,1.9136463,1.8432711,1.4148582,1.3542503
26_495_000005_000000.wav,-273.25656,73.25817,-7.919639,38.792454,-0.67595613,9.258995,-10.741018,26.96243,-19.272652,8.383767,-4.9820395,9.611981,-7.755535,105.53641,75.37261,34.027916,31.340372,25.335112,23.935143,16.532936,13.847255,20.681473,13.169263,11.981911,14.624553,11.560435,17.904095,15.232453,6.371346,5.824619,4.7507076,5.004175,2.9193873,2.5267775,3.5110285,2.4510252,2.1976173,2.8041692,2.1298146,12.267878,9.101464,3.950659,3.2390373,2.8953018,3.0389812,2.0215254,1.6607884,2.348546,1.7297564,1.4601691,1.7463586,1.3224592
26_495_000006_000001.wav,-289.95346,80.778595,-24.139767,45.121273,5.7506385,3.3043907,-4.9923983,25.868328,-18.324583,8.990778,-1.7258284,10.533083,-7.4849944,130.01324,67.47948,32.321262,29.568638,26.273857,25.116802,17.123283,12.886775,19.114735,13.298907,14.681199,12.817501,10.387885,21.835514,13.026575,6.363873,5.305266,5.1566997,5.2870655,3.235895,2.3158793,3.1762838,2.735269,2.7157044,2.2480025,2.0510764,14.52369,6.5087166,4.1222305,2.9676075,2.8284345,2.6437342,2.2003024,1.438508,2.1270134,1.7070813,1.7385021,1.4241072,1.2442728
2691_156745_000002_000000.wav,-296.1679,98.95519,6.117704,39.213573,-0.046394892,12.579026,-25.506712,-3.0885215,-12.857532,1.4841462,-9.823892,-2.9059112,-11.787726,81.51894,58.244045,27.293764,29.201431,16.986387,9.961396,16.966772,9.951042,12.670883,9.076598,10.099127,7.37049,8.107654,17.03597,13.684932,5.088148,6.8908305,2.7763207,2.207673,3.40598,1.8378332,2.7682364,1.3788939,2.1378798,1.4706043,1.99251,7.6168156,9.083349,2.6687396,4.072966,1.975095,1.4983722,2.1709993,1.7528632,1.3808341,0.9445963,1.4221714,1.1959146,1.0265235
2691_156745_000008_000000.wav,-270.63165,118.25966,10.876548,9.935857,-3.517429,15.075999,-29.33688,-11.153011,-15.380741,-15.431898,-13.614099,-1.1018431,-2.8825254,73.39196,49.58777,25.009956,30.314655,23.70218,11.957761,20.50167,12.669257,10.842082,13.469953,12.952239,9.596777,9.952512,16.772055,10.691152,4.957876,6.5027776,4.4794474,2.476238,4.3101635,2.458109,2.467951,2.3430817,2.3474588,1.982658,1.76176,6.655983,6.1936684,3.0138063,3.1126103,2.2121313,1.5600926,2.5853717,1.4848315,1.4235712,1.4581372,1.433079,1.0899767,0.87592757
2691_156745_000008_000005.wav,-274.785,99.50575,1.6723231,19.319435,3.027732,8.608064,-30.08545,-10.0644045,-13.191552,-12.5515785,-14.5878525,-0.8421736,1.6222267,68.52852,51.365444,26.677206,30.374144,19.294369,13.420824,16.980658,11.452861,11.736842,13.215486,10.510402,10.1108265,11.296755,13.0971155,9.883427,5.4377437,5.9404054,3.940777,2.7175844,3.3099892,2.3379376,2.0799537,2.4611833,1.9292033,1.9070685,1.9740187,7.396981,5.3419757,3.090345,3.0079935,2.0134668,1.6178482,2.1392288,1.433607,1.3356797,1.6472981,1.3297775,1.1529052,1.0459679
27_123349_000001_000000.wav,-301.4139,80.45876,-9.720047,36.973038,-12.202232,12.12823,2.3451664,1.2727325,-4.2203383,8.008339,0.63261527,3.1172957,-8.048426,96.184654,63.361614,29.702976,22.74694,24.779335,22.752258,13.354429,16.432646,12.302859,12.507094,9.284116,7.847196,9.219539,18.042053,12.1830845,5.4670835,4.82736,4.868419,4.8449225,2.722576,3.3576477,2.1700213,2.8210335,1.7723392,1.5648546,1.7382045,11.549663,9.767255,3.7024405,2.86036,2.8382,2.543693,1.4963509,2.4883056,1.3665565,1.892828,1.292563,1.3630544,1.2690437
27_123349_000001_000001.wav,-320.15475,87.356224,-20.77271,42.576317,1.4581698,8.361793,-4.6841116,0.11370409,-8.387118,7.0560718,1.8806344,-0.27293152,-4.711805,89.094696,69.31318,29.017931,25.710058,24.655718,16.893785,13.091253,13.180434,10.958807,12.392622,10.174953,9.741952,8.425446,17.83436,15.437691,5.839837,4.9540615,4.410361,3.4376626,2.3263757,2.8681526,2.1577225,2.4073908,1.9066837,1.835758,1.6047251,11.458751,8.759056,4.0169806,2.4305017,2.3916783,2.1753037,1.5306022,1.8213032,1.4587038,1.6878858,1.3575596,1.3087865,1.04977
27_123349_000003_000000.wav,-326.90787,89.9376,-15.76564,48.041924,1.724452,3.7297447,2.028138,3.678844,-7.21996,6.381494,-0.2384088,2.2008274,-10.126865,98.936066,49.067154,30.197418,20.204115,25.749435,20.238932,13.66783,11.4488325,9.351218,14.57183,11.623326,8.271694,8.865441,22.013618,10.218126,5.852075,3.1796732,5.5761213,4.280793,2.334282,2.5880296,1.6572523,2.9454257,1.7568378,1.4317734,1.7248734,11.793664,5.6486325,4.2381086,2.1218202,3.0597632,2.7614942,1.3778969,1.623872,1.0205286,1.5093929,1.0529815,1.1628507,1.1558208
2764_36616_000035_000000.wav,-281.77866,51.910835,-50.49193,59.765224,-6.869915,-5.249795,1.1877518,2.9674933,6.4503284,12.147924,-6.9231987,7.177344,0.3860263,106.25994,66.32727,60.24702,25.612833,14.836382,30.305534,15.292279,16.942705,11.839997,12.215893,8.831711,9.277024,6.2360005,15.033702,12.695931,8.918142,4.605413,3.1707826,4.4881983,3.018981,2.7983198,2.6094284,2.4708874,1.6800846,1.7722721,1.0818075,7.24665,4.1914234,4.7377577,3.911527,2.0977213,2.796135,1.459786,1.550132,2.085409,1.449044,0.8111023,0.9644707,0.6147752
2764_36616_000039_000000.wav,-305.5949,63.8612,-23.097086,37.961174,-8.04842,11.456476,-13.807029,-7.6724906,10.013872,13.101392,-8.365428,7.335262,4.674006,119.05049,82.82633,44.583412,24.931723,17.51021,20.189238,18.484034,24.749937,12.654465,4.4141283,5.856483,6.367348,5.155118,28.819298,18.112032,9.420483,6.1867704,3.0134368,4.5321164,4.3496747,5.6870465,2.5102344,0.99768615,0.6266883,1.2086414,0.6974951,8.187581,9.284164,4.769289,2.718181,1.4085777,3.0537682,1.6749406,2.262982,1.0532569,0.42054868,0.4455742,1.0662625,0.56899285
2817_142371_000003_000000.wav,-298.6419,62.49657,10.114773,24.989878,-2.4557922,13.813577,-5.2363844,0.25777993,-4.690554,4.519031,-6.11956,9.33992,-11.975296,91.38206,62.330185,44.098614,20.871367,18.81449,19.745567,16.143642,15.809893,12.348911,8.533061,9.423634,5.8290997,6.6716356,18.87187,14.160131,9.13787,4.930778,3.5435307,4.226804,3.4026651,3.212674,2.2913244,1.6412975,1.489256,1.2827352,1.1231045,8.205465,8.325182,6.175838,3.1380541,2.3762417,2.5940936,1.9791484,2.2200577,1.2933124,0.9448276,1.3497137,0.83706796,0.83164287
2817_142371_000013_000000.wav,-332.3533,63.458534,1.8206778,23.66575,3.5785055,6.1152406,-9.932114,-5.9815526,-9.4676695,6.4883485,-9.621739,1.9742684,-23.54987,82.59928,55.63435,38.19526,28.424747,17.223148,17.398937,13.514389,16.727478,13.378662,11.469413,9.653853,8.670308,12.740794,13.763972,11.941252,8.152477,5.3936825,3.3374748,3.5687242,2.4462166,3.3414812,2.366444,2.327952,1.7434688,1.6554115,2.3976147,8.141117,7.010701,4.622368,2.9259286,2.101867,2.0820448,1.620779,2.1495407,1.5080239,1.5619639,1.1359377,1.1681883,1.5401648
2817_142371_000014_000000.wav,-257.91537,60.817436,-8.702729,19.065226,0.6500067,0.88579637,-14.949036,-18.384556,-11.434144,3.816319,-13.446943,-3.339776,-25.416464,84.218506,59.63683,49.862183,25.533884,15.248498,20.929298,19.105257,17.376791,14.237713,11.266582,8.851791,10.092672,11.14472,15.084579,13.760044,9.949584,4.6039133,2.8480458,3.5204487,4.515454,3.7992911,2.7150798,2.1512778,1.6045003,1.6141533,1.9342731,9.206441,7.2763195,6.74052,3.5133214,2.2307706,2.7494435,1.818955,3.118387,2.0179267,1.3144112,1.1633445,1.4575992,1.3423859
2836_5354_000001_000000.wav,-262.24084,54.43026,-50.98591,-4.625077,-17.113684,-5.0989747,-35.50292,5.920817,-9.295279,-0.6284485,-14.684333,2.7627149,-19.750128,131.32242,58.71336,34.428955,38.602898,21.080862,14.938138,21.651337,12.009997,10.719818,10.639431,9.959887,7.758344,13.263174,20.087433,14.068431,7.6708612,7.119068,4.0333824,2.9852023,5.3053737,2.0882208,1.4978696,2.1842594,1.9194174,1.5678155,2.6293876,14.876041,8.185206,4.257649,3.7416227,2.3695757,1.8599111,3.158501,1.9597307,1.030747,1.531851,1.2328736,1.0494466,1.5767736
2836_5354_000002_000000.wav,-288.74878,43.102474,-13.042885,-17.57495,-8.188039,5.2052445,-32.125683,6.5306306,-12.909608,1.0522388,-12.248406,6.793401,-24.411533,111.05666,86.13634,55.79457,31.68947,22.677387,16.147419,16.24804,13.016552,8.855575,14.017465,8.860964,7.217034,9.863108,23.783443,20.499355,11.3497715,7.7188187,4.2371063,3.537406,2.8749704,2.673832,1.3015599,3.2239876,2.149096,1.4380357,2.3683102,11.5652075,10.016971,5.6637273,2.7993884,2.3219068,1.9714649,1.8557872,1.4976921,1.2401466,1.8124754,1.2675073,0.9181767,1.2130246
2836_5354_000003_000000.wav,-292.01233,62.49284,-37.130867,-6.053705,-18.26181,-7.077549,-46.238987,4.8020387,-16.80907,-10.6812105,-15.927482,4.7433696,-26.521902,127.51688,44.758175,31.666653,27.219364,16.643305,15.067324,21.554821,13.719588,14.670497,12.799762,8.885468,8.688106,12.058243,25.09557,7.4618998,6.7355685,4.819392,3.521518,2.554598,4.2715383,3.0581,2.322152,2.296373,1.5469522,1.5187231,2.0311372,11.29405,3.7275581,4.2323217,2.7079513,2.2411773,1.626081,2.730228,2.110353,2.5060093,1.7386658,1.099989,1.0628653,1.0826049
2843_152918_000000_000003.wav,-332.4661,121.5715,-4.9272146,32.55583,13.69812,-1.7442248,-4.2346716,-12.563374,-17.447187,12.913106,-11.6290045,0.79542303,-3.041951,119.14413,66.02213,35.717003,29.577482,23.121656,23.130026,17.053417,16.05978,13.902769,13.1678295,12.765596,10.445531,10.783637,18.61382,10.857854,7.1627483,4.555421,4.1719136,4.3429756,3.1945937,3.1003387,2.355566,2.379856,2.1442692,2.091546,1.9573487,10.433753,6.9458933,4.3279195,2.3627222,2.1900573,2.3639815,1.7690678,1.8606896,1.4789742,1.5250126,1.253773,1.3035216,1.2706339
2843_152918_000000_000004.wav,-346.54538,107.385124,-0.9333834,33.927246,9.234092,-3.375981,-0.5518978,-14.14105,-16.654984,13.984395,-12.280469,2.4292178,-1.6071688,132.85211,69.42766,34.116646,27.978273,24.351133,22.507185,15.631698,16.721472,15.087681,14.076317,13.739265,8.88851,10.046148,19.122581,12.524997,6.8583927,4.9498305,4.363852,4.4088426,2.8516238,3.024363,2.4757364,2.721505,2.0424304,1.6611356,2.0805783,10.889714,7.214065,4.1745977,2.7003164,2.4563067,2.4318297,1.6989594,2.076848,1.5686109,1.7947458,1.2608664,1.1958107,1.2349752
2843_152918_000000_000005.wav,-305.94852,118.75566,-6.172178,31.121944,11.330253,-2.3508518,-1.7962623,-8.5673485,-18.673357,11.487775,-11.749285,4.9754124,-7.641962,107.41935,66.61995,37.074135,27.202175,24.591974,22.79142,17.05408,17.071152,14.0899105,14.324127,13.42705,9.8992,9.962939,19.504725,13.457787,8.207964,5.2594566,4.6274962,4.3436513,3.0119956,3.1595237,2.3019044,2.9389558,2.5681486,2.0154104,1.708967,11.545041,7.744914,4.758611,2.806446,2.5390275,2.4871786,1.9900638,2.1081166,1.7191812,1.9494284,1.6288838,1.2769309,1.2105058
289_121665_000015_000000.wav,-256.43326,72.38572,-65.454506,46.900314,-11.42944,13.326435,2.7212856,-2.5009234,-5.561677,8.656351,-3.8964627,11.26926,-7.0190225,124.35046,55.188656,37.008003,20.918036,16.40979,20.899824,18.436186,12.155982,13.730259,11.702283,14.830199,9.475001,9.2622,26.149044,11.318347,8.3988495,3.5922248,3.6674821,4.1820507,4.1449294,2.4880502,2.4736,2.484654,3.221323,1.9130447,1.8543679,17.86065,6.78168,4.486385,3.0062497,2.5963612,2.7805874,2.5207717,1.6749852,1.6315532,1.4429643,1.6949255,0.9574915,1.0600634
289_121665_000022_000000.wav,-290.44067,43.17427,-37.205887,61.086586,-14.696113,3.8465712,6.0426373,0.117058374,2.477142,8.539685,-6.858879,7.061297,-3.3997593,136.59744,59.533344,25.267372,29.41583,25.80096,20.94793,17.471138,11.703492,16.074434,12.1534395,11.664512,9.254263,10.977758,22.025354,11.714953,5.48107,6.0436096,3.6751957,4.9487977,3.7160406,2.603636,2.2605486,2.6434216,2.4881318,2.1178532,1.6426164,10.35186,5.18168,3.332041,3.246649,2.3205385,2.7124393,1.9569883,1.6193628,1.4960109,1.594166,1.6026087,1.1427321,0.9512036
289_121665_000049_000000.wav,-230.17746,56.21512,-16.877056,57.856808,-4.309644,2.0199094,10.515043,0.59569544,3.7695346,9.753377,-2.613451,-0.4908071,-4.1698647,96.97927,59.02659,30.30367,28.936369,24.309248,19.774462,16.33429,12.045213,13.502327,10.403826,9.929811,9.901337,10.082187,17.24704,12.472333,6.0772643,5.40569,4.2364144,4.125776,3.2037787,2.4912324,2.4134834,2.0695467,1.8992544,1.9800371,2.0572906,10.613637,6.8925667,4.4150033,3.0897136,2.5393202,2.534914,1.9445661,1.6722432,1.4290816,1.3414432,1.2801988,1.4472163,1.2839959
2893_139310_000001_000000.wav,-331.40698,137.93306,-26.57052,22.16834,19.72973,-10.357843,-1.7866348,-1.3420231,-7.8959823,9.967195,-7.3384066,4.5835786,-11.540179,125.694244,54.44531,27.735231,26.183512,19.371527,18.160616,18.221985,12.136434,10.887709,10.480346,11.880154,8.941607,10.143551,11.21804,11.097932,3.4245324,5.951681,4.1631274,4.0173445,3.4169638,2.1632245,2.050839,2.134161,2.0142384,2.2761972,2.3080068,8.615008,7.987445,3.161356,2.5193365,2.2271233,3.1791048,1.9916787,1.5274601,1.2271239,1.6281621,1.7073952,1.3899345,1.0678319
2893_139310_000002_000000.wav,-382.09482,108.81124,-5.397432,36.973434,9.481556,3.5927112,-4.7384114,0.09214454,-2.2378445,1.7606964,-5.0681443,4.021138,-11.621786,100.53668,61.419746,29.509277,34.66872,23.261694,19.5085,16.912386,18.883785,13.348202,10.472751,10.22103,6.517227,9.683246,21.310612,10.826142,5.590563,7.535281,5.547457,3.0495796,2.6959555,3.9683492,1.8412488,2.4021368,1.7415794,1.34461,1.7982105,15.536082,4.9179816,3.620874,3.8318634,2.8394368,2.702982,1.6972275,2.1988373,2.2141843,1.627262,1.3406007,1.040193,1.5256099
2893_139310_000003_000000.wav,-312.6009,112.59177,0.65932465,31.785683,8.11468,-3.3038423,4.473782,-11.32093,-7.9991097,4.9394426,-11.880706,0.25339243,-10.608115,97.84598,60.061527,30.637901,28.118055,24.787354,23.623035,13.791098,19.555223,14.65469,11.263907,13.439745,11.021396,9.5008745,18.025442,12.419172,6.3000684,5.6478333,5.2011013,4.1892896,2.5567992,4.003884,2.7118242,2.2788956,2.5569773,2.1589298,1.6693949,11.247994,7.7262335,3.9181633,3.3185925,2.9970407,2.679806,1.655111,2.3754773,1.7193391,1.6174798,1.6234403,1.3994074,1.2392443
2910_131096_000004_000000.wav,-360.2387,132.56418,-64.81176,47.648365,-9.466559,-0.4452407,8.37764,-18.275286,10.733937,0.83413285,2.866061,-2.2963412,-4.443227,99.551285,45.27659,34.649483,24.51654,23.760252,11.855616,7.1563826,12.860134,9.316189,6.957116,9.655936,7.3130555,7.4544125,16.158875,9.293418,6.61763,6.424734,4.8915014,2.7176805,1.5253559,1.6858312,1.7061155,1.6181962,1.94613,1.4278929,2.0287929,12.425942,7.1899323,5.6525946,3.2471645,2.9934437,2.3118281,1.3296719,1.4013468,1.2358401,1.1932455,0.83413047,1.3439246,1.1268084
2910_131096_000005_000000.wav,-378.41537,121.10644,-60.007885,74.83805,-14.655856,-6.2486734,14.396114,-14.984115,10.485547,-2.1634371,0.19414863,-4.222127,-2.0146391,85.894066,46.146362,31.8318,28.360205,19.421461,20.180649,14.381984,10.407997,13.39364,9.450678,10.353351,7.4952602,9.257056,14.79344,10.540158,5.4569807,6.1773276,4.090339,4.863368,2.5077612,1.9532069,2.7087421,1.941943,1.9444114,1.6664593,1.9383616,11.3888855,5.842178,4.480081,3.7832637,2.470403,2.5632036,1.0981475,1.3436573,1.6040746,1.5584946,1.1162409,1.0150709,1.2268113
2910_131096_000006_000000.wav,-348.1738,134.31557,-67.7524,54.057865,-10.937889,-10.114517,4.9821167,-13.79869,6.677448,-4.3834596,2.8429554,-3.849786,-6.5119996,82.63801,44.49989,33.447,32.143208,25.177635,21.84353,14.857927,9.570802,13.365367,10.551303,10.119442,8.987328,12.837569,18.307844,8.971267,7.4774714,7.338676,5.9400434,5.1832056,2.6889613,1.7234291,2.9469347,2.2441409,2.2292933,1.7883878,2.5503767,10.445752,5.7873244,4.6279826,3.302382,2.7516928,3.52735,1.6688675,1.5743229,1.730175,1.4761326,1.2685274,1.1210327,1.4423994
2911_12359_000005_000000.wav,-332.9488,102.36175,3.3200185,28.67999,23.483955,14.640095,-8.380371,-2.063904,-1.2148623,1.792809,-10.308117,0.094060294,-1.6026406,130.49384,49.386143,24.122482,21.92108,13.538395,17.483395,20.475267,15.246863,16.907213,13.56295,12.0995655,9.424282,7.944967,22.68384,10.0778475,4.3888135,4.3588934,1.8640678,2.883908,4.348969,3.0065446,3.093655,2.9835062,2.3110626,1.782042,1.6075335,17.140312,6.9895487,4.3223486,2.777999,2.224683,1.6701773,2.5771275,2.6893861,1.7794987,1.9400026,1.6174979,1.0938264,0.89134574
2911_12359_000006_000000.wav,-276.7981,91.08274,2.9877985,31.787716,24.889708,17.91352,-9.006942,6.383262,-4.467826,-4.1445684,-13.663866,-1.1310072,-6.6010175,109.702545,60.77467,28.695665,25.609316,21.843561,15.524199,14.8576565,18.715647,16.383286,15.359795,13.082641,9.823949,9.348187,20.124542,11.891694,5.2739234,4.7638617,4.2840943,3.3885362,3.1222038,3.093549,2.6428723,3.0692487,2.6583352,1.8091848,1.7504874,12.789684,8.492335,3.9286978,2.8896363,2.859422,1.8603988,2.2641687,2.3546839,2.0233335,1.8459721,1.9886009,1.1154252,1.0511712
2911_12359_000007_000001.wav,-290.67316,100.668045,9.458099,23.880383,9.769379,14.186378,2.6267917,6.3754325,-4.811804,-4.6821404,-13.2312975,1.1852475,-4.08919,109.56344,60.70695,30.70834,26.515263,27.985397,17.231894,18.152998,14.938826,14.639365,14.079417,14.420246,9.819383,8.9101715,19.116362,12.494404,6.674085,4.9319735,5.4789014,3.5297647,3.5457141,2.8478653,2.5879066,2.6568162,2.608472,2.0783908,1.7816943,10.969256,7.751622,3.984851,2.8306887,2.9017246,2.2242076,2.3420432,1.8145319,1.4636202,1.5310208,1.5814843,1.4096719,1.191793
